Lat,Long,Road_Name,Road_Type,Address_Type,Category,assets
13.023699,80.227754,"Anna Salai (Mount Road), Todhunter Nagar, Ward 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,information signs
13.026007,80.231215,"Anna Salai (Mount Road), Todhunter Nagar, Ward 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,mandatory signs
13.026007,80.231215,"Anna Salai (Mount Road), Todhunter Nagar, Ward 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,information signs
13.026306,80.232357,"Audi Chennai, 535, Anna Salai (Mount Road), Todhunter Nagar, CMWSSB Division 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600035, India",car,shop,shop,electric poles
13.029832,80.237528,"Anna Salai (Mount Road), Lotus Colony, CMWSSB Division 122, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,traffic lights
13.038911,80.246775,"Anna Salai (Mount Road), Ward 117, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,information signs
13.038911,80.246775,"Anna Salai (Mount Road), Ward 117, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,electric poles
13.038911,80.246775,"Anna Salai (Mount Road), Ward 117, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,information signs
13.038943,80.246828,"Anna Salai (Mount Road), Ward 117, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,warning signs
13.038943,80.246828,"Anna Salai (Mount Road), Ward 117, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,mandatory signs
13.039409,80.246957,"CMWSSB Division 117, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",unclassified,road,highway,information signs
13.039409,80.246957,"CMWSSB Division 117, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",unclassified,road,highway,traffic lights
13.04095,80.247236,"Anna Salai (Mount Road), Ward 117, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,information signs
13.044593,80.24796,"Anna Salai (Mount Road), Ward 117, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,mandatory signs
13.044593,80.24796,"Anna Salai (Mount Road), Ward 117, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,mandatory signs
13.048557,80.249601,"Anna Salai (Mount Road), Ward 117, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,warning signs
13.050707,80.249982,"Anna Flyover, Anna Salai (Mount Road), Ellaiamman Colony, CMWSSB Division 117, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",bridge,man_made,man_made,warning signs
13.057498,80.254947,"Greams Road, CMWSSB Division 111, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",tertiary,road,highway,mandatory signs
13.058844,80.254134,"CMWSSB Division 111, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",tertiary,road,highway,mandatory signs
13.060479,80.25434,"CMWSSB Division 111, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",tertiary,road,highway,street light
13.067598,80.25347,"College Road, Ward 111, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",secondary,road,highway,mandatory signs
13.067304,80.251458,"College Road, Ward 111, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",secondary,road,highway,street light
13.067304,80.251458,"College Road, Ward 111, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",secondary,road,highway,street light
13.067495,80.250305,"Sankara Nethralaya, College Road, CMWSSB Division 111, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",hospital,amenity,amenity,information signs
13.067648,80.249356,"Sankara Nethralaya, College Road, CMWSSB Division 111, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",hospital,amenity,amenity,information signs
13.063676,80.250567,"Pycrofts Garden Road, Ward 111, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",unclassified,road,highway,information signs
13.06326,80.244207,"Uttamar Gandhi Salai, CMWSSB Division 110, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,warning signs
13.066781,80.246055,"Alliance Francais, 24, College Road, CMWSSB Division 111, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600034, India",theatre,amenity,amenity,warning signs
13.069217,80.267027,"Pudupet, Ward 63, Zone 5 Royapuram, Chennai, Chennai District, Tamil Nadu, 600001, India",residential,road,highway,information signs
13.064886,80.273879,"Triplicane High Road, Zam Bazaar, CMWSSB Division 114, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",secondary,road,highway,traffic lights
13.063888,80.27396,"Triplicane High Road, Zam Bazaar, CMWSSB Division 114, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",secondary,road,highway,mandatory signs
13.059448,80.274211,"Triplicane High Road, Zam Bazaar, CMWSSB Division 114, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",secondary,road,highway,electric poles
13.0569,80.273951,"Triplicane High Road, Zam Bazaar, CMWSSB Division 114, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",secondary,road,highway,information signs
13.05451,80.273768,"Palappan Street, Ward 115, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",residential,road,highway,electric poles
13.053349,80.273748,"Triplicane High Road, Zam Bazaar, CMWSSB Division 114, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",secondary,road,highway,electric poles
13.053029,80.272352,"Jawar Husaain Khan Street, Lloyds Colony, CMWSSB Division 120, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",residential,road,highway,electric poles
13.053098,80.272004,"Peters Road, Lloyds Colony, CMWSSB Division 120, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",secondary,road,highway,information signs
13.053348,80.270227,"Peters Road, Lloyds Colony, CMWSSB Division 120, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",secondary,road,highway,mandatory signs
13.053442,80.269144,"Peters Road, Lloyds Colony, CMWSSB Division 120, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",secondary,road,highway,street light
13.054349,80.253848,"Anna Salai (Mount Road), CMWSSB Division 111, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,traffic lights
13.054349,80.253848,"Anna Salai (Mount Road), CMWSSB Division 111, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,electric poles
13.039659,80.247033,"Anna Salai (Mount Road), CMWSSB Division 117, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,street light
13.033632,80.24421,"Anna Salai (Mount Road), Todhunter Nagar, Ward 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,street light
13.03066,80.239131,"Anna Salai (Mount Road), Todhunter Nagar, Ward 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,warning signs
13.029243,80.236882,"Anna Salai (Mount Road), Lotus Colony, CMWSSB Division 122, Zone 9 Teynampet, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,mandatory signs
13.02587,80.23097,"Anna Salai (Mount Road), Todhunter Nagar, Ward 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,mandatory signs
13.022175,80.226466,"Anna Salai (Mount Road), Todhunter Nagar, Ward 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,warning signs
13.01899,80.22447,"Anna Salai (Mount Road), Todhunter Nagar, Ward 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,mandatory signs
13.016741,80.225322,"Maraimalai Adigal Bridge, Anna Salai (Mount Road), Jothiammal Nagar, CMWSSB Division 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",bridge,man_made,man_made,electric poles
13.012602,80.226912,"Taluk Office Road, Srinagar Colony, CMWSSB Division 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,warning signs
13.011338,80.227392,"Taluk Office Road, Srinagar Colony, CMWSSB Division 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,mandatory signs
13.010007,80.227904,"Srinagar Colony, CMWSSB Division 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,mandatory signs
13.01141,80.223277,"Sardar Patel Road, Srinagar Colony, CMWSSB Division 171, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,electric poles
13.011841,80.220056,"ITC Grand Chola, 63, Anna Salai (Mount Road), CMWSSB Division 174, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600032, India",hotel,building,building,electric poles
13.010895,80.217336,"Anna Salai (Mount Road), CMWSSB Division 170, Zone 13 Adyar, Chennai, Chennai District, Tamil Nadu, 600001, India",primary,road,highway,traffic lights
13.008073,80.209045,"Anna Salai (Mount Road), CMWSSB Division 160, Ward 160, Zone 12 Alandur, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,electric poles
13.007598,80.206207,"Grand Southern Trunk Road, CMWSSB Division 170, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,traffic lights
13.007195,80.204891,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Zone 12 Alandur, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,electric poles
13.005028,80.201529,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Zone 12 Alandur, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,traffic lights
13.005028,80.201529,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Zone 12 Alandur, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,information signs
13.003871,80.200994,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,warning signs
13.001911,80.197958,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, St.Thomas Mount-Pallavaram Cantonment Board, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,street light
13.001911,80.197958,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, St.Thomas Mount-Pallavaram Cantonment Board, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,street light
13.000441,80.194883,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, St.Thomas Mount-Pallavaram Cantonment Board, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,traffic lights
12.999786,80.194057,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, St.Thomas Mount-Pallavaram Cantonment Board, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,traffic lights
12.999786,80.194057,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, St.Thomas Mount-Pallavaram Cantonment Board, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,street light
12.999786,80.194057,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, St.Thomas Mount-Pallavaram Cantonment Board, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,mandatory signs
12.999238,80.193414,"Nanganallur Metro Station, Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600016, India",bus_stop,highway,highway,warning signs
12.998055,80.191866,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, St.Thomas Mount-Pallavaram Cantonment Board, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,traffic lights
12.998055,80.191866,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, St.Thomas Mount-Pallavaram Cantonment Board, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,mandatory signs
12.997341,80.190926,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, St.Thomas Mount-Pallavaram Cantonment Board, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,information signs
12.996587,80.189976,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, St.Thomas Mount-Pallavaram Cantonment Board, Alandur, Chennai District, Tamil Nadu, 600016, India",primary,road,highway,street light
12.993408,80.184513,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Zone 12 Alandur, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600027, India",primary,road,highway,electric poles
12.992255,80.182553,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Zone 12 Alandur, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600027, India",primary,road,highway,street light
12.991582,80.181679,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Zone 12 Alandur, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600027, India",primary,road,highway,electric poles
12.989397,80.178929,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Zone 12 Alandur, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600027, India",primary,road,highway,traffic lights
12.987389,80.176088,"Capital Honda, 18, Grand Southern Trunk Road, CMWSSB Division 159, Ward 159, Zone 12 Alandur, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600027, India",car,shop,shop,traffic lights
12.987389,80.176088,"Capital Honda, 18, Grand Southern Trunk Road, CMWSSB Division 159, Ward 159, Zone 12 Alandur, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600027, India",car,shop,shop,traffic lights
12.986485,80.174882,"Capital Honda, 18, Grand Southern Trunk Road, CMWSSB Division 159, Ward 159, Zone 12 Alandur, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600027, India",car,shop,shop,street light
12.983531,80.1703,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Zone 12 Alandur, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600027, India",primary,road,highway,information signs
12.982897,80.169257,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Zone 12 Alandur, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600027, India",primary,road,highway,information signs
12.980864,80.165831,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Zone 12 Alandur, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600027, India",primary,road,highway,traffic lights
12.980864,80.165831,"Grand Southern Trunk Road, CMWSSB Division 201, St. Thomas Mount Cantonment, Zone 12 Alandur, St. Thomas Mount Cantonment, Alandur, Chennai District, Tamil Nadu, 600027, India",primary,road,highway,electric poles
12.978092,80.160323,"Grand Southern Trunk Road, Meenambakkam, Tirusulam, Alandur, Chennai District, Tamil Nadu, 600043, India",primary,road,highway,warning signs
